date,average_price,total_volume,small_hass,large_hass,xl_hass,total_bags,small_bags,large_bags,xlarge_bags,type,year,city,state,region,total_US_bool,month,day
2016-07-17,1.91,14864.69,1579.48,10303.62,0.0,2981.59,2981.59,0.0,0.0,organic,2016,San Diego,California,West,False,7,17
2016-07-17,1.46,804071.94,200748.22,481290.68,43042.94,78990.1,77461.44,106.44,1422.22,conventional,2016,San Francisco,California,West,False,7,17
2016-07-17,2.3,26284.24,1394.27,22261.46,4.27,2624.24,2614.24,10.0,0.0,organic,2016,San Francisco,California,West,False,7,17
2016-07-24,1.01,3033328.67,1163035.43,629930.18,83979.91,1156383.15,1073915.16,60000.52,22467.47,conventional,2016,Los Angeles,California,West,False,7,24
2016-07-24,1.21,111080.96,14249.95,27897.64,20.74,68912.63,61674.03,7238.6,0.0,organic,2016,Los Angeles,California,West,False,7,24
2016-07-24,1.42,450895.76,123359.06,253984.19,18157.79,55394.72,55394.72,0.0,0.0,conventional,2016,Sacramento,California,West,False,7,24
2016-07-24,2.15,7348.62,1607.42,5412.41,2.66,326.13,326.13,0.0,0.0,organic,2016,Sacramento,California,West,False,7,24
2016-07-24,1.18,526657.41,168729.48,168789.85,22671.76,166466.32,147604.25,18132.07,730.0,conventional,2016,San Diego,California,West,False,7,24
2016-07-24,1.69,17192.77,2125.18,9589.68,3.3,5474.61,2202.85,3271.76,0.0,organic,2016,San Diego,California,West,False,7,24
2016-07-24,1.54,817357.28,158290.86,527450.53,56349.57,75266.32,72853.77,1013.94,1398.61,conventional,2016,San Francisco,California,West,False,7,24
2016-07-24,2.37,22083.85,1599.49,18771.61,0.0,1712.75,1709.42,3.33,0.0,organic,2016,San Francisco,California,West,False,7,24
2016-07-31,1.06,2826836.07,961494.69,562612.83,70783.66,1231944.89,1135205.94,64811.85,31927.1,conventional,2016,Los Angeles,California,West,False,7,31
2016-07-31,1.21,115313.85,14654.26,28278.26,1.6,72379.73,70166.73,2213.0,0.0,organic,2016,Los Angeles,California,West,False,7,31
2016-07-31,1.4,466095.04,140605.4,255278.9,16262.28,53948.46,53547.82,10.36,390.28,conventional,2016,Sacramento,California,West,False,7,31
2016-07-31,2.19,7426.56,1534.01,5582.08,2.66,307.81,307.81,0.0,0.0,organic,2016,Sacramento,California,West,False,7,31
2016-07-31,1.16,522678.71,156893.23,167605.98,18152.4,180027.1,156662.69,23324.41,40.0,conventional,2016,San Diego,California,West,False,7,31
2016-07-31,1.97,13275.24,1816.69,9171.8,6.61,2280.14,657.38,1622.76,0.0,organic,2016,San Diego,California,West,False,7,31
2016-07-31,1.52,814505.22,185496.96,513372.1,42846.42,72789.74,71153.86,948.38,687.5,conventional,2016,San Francisco,California,West,False,7,31
2016-07-31,2.29,23597.78,1680.88,20024.9,1.43,1890.57,1877.24,13.33,0.0,organic,2016,San Francisco,California,West,False,7,31
2016-08-07,1.0,3094362.21,1137248.03,632756.21,67934.57,1256423.4,1158711.73,63574.75,34136.92,conventional,2016,Los Angeles,California,West,False,8,7
2016-08-07,1.14,130613.45,13657.37,25621.52,0.0,91334.56,72770.01,18564.55,0.0,organic,2016,Los Angeles,California,West,False,8,7
2016-08-07,1.37,453622.9,149607.29,239914.38,13055.76,51045.47,51032.16,13.31,0.0,conventional,2016,Sacramento,California,West,False,8,7
2016-08-07,2.2,7923.11,1615.94,5967.25,0.0,339.92,316.59,23.33,0.0,organic,2016,Sacramento,California,West,False,8,7
2016-08-07,1.14,534955.59,164926.18,168655.71,17490.36,183883.34,163646.68,20236.66,0.0,conventional,2016,San Diego,California,West,False,8,7
2016-08-07,1.48,20143.55,1971.6,7907.1,0.0,10264.85,524.4,9740.45,0.0,organic,2016,San Diego,California,West,False,8,7
2016-08-07,1.49,753570.45,189861.8,463372.96,28987.5,71348.19,70181.66,869.31,297.22,conventional,2016,San Francisco,California,West,False,8,7
2016-08-07,2.33,24605.38,2253.95,19463.2,0.0,2888.23,2861.56,26.67,0.0,organic,2016,San Francisco,California,West,False,8,7
2016-08-14,1.03,2879218.13,1050808.07,605409.39,73825.64,1149175.03,1066852.22,53237.75,29085.06,conventional,2016,Los Angeles,California,West,False,8,14
2016-08-14,1.2,131165.91,18708.27,27837.86,28.79,84590.99,79648.93,4942.06,0.0,organic,2016,Los Angeles,California,West,False,8,14
2016-08-14,1.19,512843.34,154532.23,299818.16,14039.56,44453.39,44453.39,0.0,0.0,conventional,2016,Sacramento,California,West,False,8,14
2016-08-14,1.96,7490.34,1651.39,5561.63,0.0,277.32,277.32,0.0,0.0,organic,2016,Sacramento,California,West,False,8,14
2016-08-14,1.19,499056.18,151194.91,164960.87,17324.53,165575.87,149733.92,15841.95,0.0,conventional,2016,San Diego,California,West,False,8,14
2016-08-14,1.91,15584.89,3489.41,8753.2,4.95,3337.33,511.95,2825.38,0.0,organic,2016,San Diego,California,West,False,8,14
2016-08-14,1.03,1114834.28,266260.92,757100.85,31009.27,60463.24,58400.39,900.35,1162.5,conventional,2016,San Francisco,California,West,False,8,14
2016-08-14,2.02,25520.8,1769.21,21501.96,0.0,2249.63,2209.63,40.0,0.0,organic,2016,San Francisco,California,West,False,8,14
2016-08-21,0.93,3086167.04,1264167.99,480926.04,57962.68,1283110.33,1204789.47,43207.72,35113.14,conventional,2016,Los Angeles,California,West,False,8,21
2016-08-21,1.19,114354.69,19567.47,23068.15,3.2,71715.87,71174.26,541.61,0.0,organic,2016,Los Angeles,California,West,False,8,21
2016-08-21,1.27,456755.06,181120.39,217955.81,10652.53,47026.33,46759.13,8.87,258.33,conventional,2016,Sacramento,California,West,False,8,21
2016-08-21,2.19,6172.17,1455.86,4408.45,0.0,307.86,307.86,0.0,0.0,organic,2016,Sacramento,California,West,False,8,21
2016-08-21,0.94,578630.39,227977.89,127819.4,13817.35,209015.75,194536.98,14380.16,98.61,conventional,2016,San Diego,California,West,False,8,21
2016-08-21,1.92,12240.19,3470.29,6774.71,0.0,1995.19,1757.47,237.72,0.0,organic,2016,San Diego,California,West,False,8,21
2016-08-21,1.28,825338.15,311234.33,415962.15,24855.18,73286.49,70853.19,856.91,1576.39,conventional,2016,San Francisco,California,West,False,8,21
2016-08-21,2.37,20261.0,1618.49,16299.31,0.0,2343.2,2303.2,40.0,0.0,organic,2016,San Francisco,California,West,False,8,21
2016-08-28,0.81,3563268.97,1471105.41,537892.88,57212.08,1497058.6,1436818.52,32450.42,27789.66,conventional,2016,Los Angeles,California,West,False,8,28
2016-08-28,1.26,104270.76,14056.73,25916.53,6.38,64291.12,63624.45,666.67,0.0,organic,2016,Los Angeles,California,West,False,8,28
2016-08-28,1.33,421583.74,150624.23,225695.86,5537.68,39725.97,39589.51,5.9,130.56,conventional,2016,Sacramento,California,West,False,8,28
2016-08-28,2.23,6918.81,1196.98,5359.18,2.66,359.99,359.99,0.0,0.0,organic,2016,Sacramento,California,West,False,8,28
2016-08-28,0.9,620041.46,244514.34,145515.54,14632.5,215379.08,204056.33,10854.69,468.06,conventional,2016,San Diego,California,West,False,8,28
2016-08-28,1.89,14359.34,2605.56,8258.88,0.0,3494.9,3283.42,211.48,0.0,organic,2016,San Diego,California,West,False,8,28
2016-08-28,1.38,812410.86,258578.88,469333.14,13522.19,70976.65,68675.23,990.31,1311.11,conventional,2016,San Francisco,California,West,False,8,28
2016-08-28,2.38,24143.51,879.59,20543.36,0.0,2720.56,2703.89,16.67,0.0,organic,2016,San Francisco,California,West,False,8,28
2016-09-04,0.88,3431676.04,1409249.49,626922.72,43844.13,1351659.7,1295162.06,32720.37,23777.27,conventional,2016,Los Angeles,California,West,False,9,4
2016-09-04,1.29,106844.47,13910.17,28437.88,0.0,64496.42,62061.45,2434.97,0.0,organic,2016,Los Angeles,California,West,False,9,4
2016-09-04,1.32,472090.23,153239.51,247684.74,4575.47,66590.51,66372.28,2.95,215.28,conventional,2016,Sacramento,California,West,False,9,4
2016-09-04,2.19,6913.79,1311.6,5222.39,0.0,379.8,379.8,0.0,0.0,organic,2016,Sacramento,California,West,False,9,4
2016-09-04,1.06,550756.68,186260.68,164050.31,12126.32,188319.37,177175.95,10942.03,201.39,conventional,2016,San Diego,California,West,False,9,4
2016-09-04,1.79,15730.69,2161.04,8451.98,0.0,5117.67,4219.46,898.21,0.0,organic,2016,San Diego,California,West,False,9,4
2016-09-04,1.47,850104.12,203090.38,552428.86,10836.96,83747.92,82334.2,962.33,451.39,conventional,2016,San Francisco,California,West,False,9,4
2016-09-04,2.38,24494.11,808.89,20860.73,0.0,2824.49,2771.16,53.33,0.0,organic,2016,San Francisco,California,West,False,9,4
2016-09-11,0.95,2939704.87,1217417.81,534763.39,49050.27,1138473.4,1065540.18,46332.57,26600.65,conventional,2016,Los Angeles,California,West,False,9,11
2016-09-11,1.2,109755.53,14941.57,36981.61,23.87,57808.48,56410.52,1397.96,0.0,organic,2016,Los Angeles,California,West,False,9,11
2016-09-11,1.34,432472.11,140888.49,229037.12,4350.92,58195.58,57595.58,0.0,600.0,conventional,2016,Sacramento,California,West,False,9,11
2016-09-11,2.19,7223.46,1512.68,5358.04,3.98,348.76,345.43,3.33,0.0,organic,2016,Sacramento,California,West,False,9,11
2016-09-11,1.08,498555.72,164685.23,144231.63,12611.44,177027.42,161784.53,15187.89,55.0,conventional,2016,San Diego,California,West,False,9,11
2016-09-11,1.59,18422.92,2500.57,13057.42,0.0,2864.93,1950.17,914.76,0.0,organic,2016,San Diego,California,West,False,9,11
2016-09-11,1.43,862732.45,222298.01,533967.64,11292.83,95173.97,94338.95,691.96,143.06,conventional,2016,San Francisco,California,West,False,9,11
2016-09-11,2.37,24473.19,1085.31,20414.18,0.0,2973.7,2947.03,26.67,0.0,organic,2016,San Francisco,California,West,False,9,11
2016-09-18,1.06,2589309.14,999948.52,457932.5,55346.12,1076082.0,1008961.12,36400.02,30720.86,conventional,2016,Los Angeles,California,West,False,9,18
2016-09-18,1.47,74445.93,13098.28,24958.57,0.0,36389.08,31194.03,5195.05,0.0,organic,2016,Los Angeles,California,West,False,9,18
2016-09-18,1.39,407813.86,124962.88,234689.88,3771.58,44389.52,40849.27,1176.91,2363.34,conventional,2016,Sacramento,California,West,False,9,18
2016-09-18,2.17,7095.5,1674.83,5064.47,2.65,353.55,343.55,10.0,0.0,organic,2016,Sacramento,California,West,False,9,18
2016-09-18,1.18,457197.25,147766.51,139189.02,12716.14,157525.58,144313.97,11857.44,1354.17,conventional,2016,San Diego,California,West,False,9,18
2016-09-18,2.15,10274.36,1289.86,8195.56,0.0,788.94,756.43,32.51,0.0,organic,2016,San Diego,California,West,False,9,18
2016-09-18,1.5,813575.88,173635.07,549722.44,9254.46,80963.91,75829.93,3098.42,2035.56,conventional,2016,San Francisco,California,West,False,9,18
2016-09-18,2.39,23514.36,1244.2,20050.91,0.0,2219.25,2165.92,53.33,0.0,organic,2016,San Francisco,California,West,False,9,18
2016-09-25,1.0,3007073.27,1328968.75,468792.85,62737.86,1146573.81,1087085.53,34496.65,24991.63,conventional,2016,Los Angeles,California,West,False,9,25
2016-09-25,1.62,62154.36,7132.44,25173.2,0.0,29848.72,25361.07,4487.65,0.0,organic,2016,Los Angeles,California,West,False,9,25
2016-09-25,1.34,420076.53,135264.64,230423.89,3263.5,51124.5,46655.82,704.79,3763.89,conventional,2016,Sacramento,California,West,False,9,25
2016-09-25,2.18,6758.91,1733.09,4758.69,9.29,257.84,251.17,6.67,0.0,organic,2016,Sacramento,California,West,False,9,25
2016-09-25,1.05,566089.72,217679.82,136015.14,15808.76,196586.0,182692.61,12821.45,1071.94,conventional,2016,San Diego,California,West,False,9,25
2016-09-25,2.35,9831.47,734.45,8359.4,0.0,737.62,737.62,0.0,0.0,organic,2016,San Diego,California,West,False,9,25
2016-09-25,1.43,860546.65,210602.19,549378.28,7878.79,92687.39,89785.42,1571.69,1330.28,conventional,2016,San Francisco,California,West,False,9,25
2016-09-25,2.35,21280.92,1004.39,17080.28,0.0,3196.25,3172.92,23.33,0.0,organic,2016,San Francisco,California,West,False,9,25
2016-10-02,1.06,2865744.94,1337602.73,471344.12,62565.39,994232.7,931963.97,40145.34,22123.39,conventional,2016,Los Angeles,California,West,False,10,2
2016-10-02,1.52,76112.99,10357.01,22863.79,3.17,42889.02,37434.0,5455.02,0.0,organic,2016,Los Angeles,California,West,False,10,2
2016-10-02,1.35,381992.7,136133.45,191756.47,4079.46,50023.32,48791.65,0.0,1231.67,conventional,2016,Sacramento,California,West,False,10,2
2016-10-02,2.33,6408.53,1399.51,4712.45,7.96,288.61,268.61,20.0,0.0,organic,2016,Sacramento,California,West,False,10,2
2016-10-02,1.09,534801.53,209855.65,131355.15,17065.91,176524.82,159927.44,15812.38,785.0,conventional,2016,San Diego,California,West,False,10,2
2016-10-02,1.99,12215.92,980.57,7576.82,0.0,3658.53,3658.53,0.0,0.0,organic,2016,San Diego,California,West,False,10,2
2016-10-02,1.52,731993.57,196085.62,421421.2,10626.67,103860.08,101544.87,1167.15,1148.06,conventional,2016,San Francisco,California,West,False,10,2
2016-10-02,2.64,22501.25,915.83,18642.6,8.81,2934.01,2890.68,43.33,0.0,organic,2016,San Francisco,California,West,False,10,2
2016-10-09,1.16,2766529.12,1153907.22,559077.15,61747.02,991797.73,915276.04,51156.17,25365.52,conventional,2016,Los Angeles,California,West,False,10,9
2016-10-09,1.58,72073.73,10127.13,23301.08,12.66,38632.86,38000.26,632.6,0.0,organic,2016,Los Angeles,California,West,False,10,9
2016-10-09,1.49,370422.62,133617.58,190297.13,4510.14,41997.77,41780.4,206.47,10.9,conventional,2016,Sacramento,California,West,False,10,9
2016-10-09,2.39,5634.61,1178.65,4135.76,0.0,320.2,320.2,0.0,0.0,organic,2016,Sacramento,California,West,False,10,9
2016-10-09,1.25,473046.6,143507.8,142805.42,15433.41,171299.97,150537.8,20262.17,500.0,conventional,2016,San Diego,California,West,False,10,9
2016-10-09,2.22,10499.71,908.41,7917.99,0.0,1673.31,1673.31,0.0,0.0,organic,2016,San Diego,California,West,False,10,9
2016-10-09,1.82,673082.26,163264.54,409307.88,9771.72,90738.12,89663.48,1055.05,19.59,conventional,2016,San Francisco,California,West,False,10,9
2016-10-09,2.72,20761.25,1173.39,16842.78,0.0,2745.08,2717.31,27.77,0.0,organic,2016,San Francisco,California,West,False,10,9
2016-10-16,1.17,2548687.86,922290.28,501532.5,56116.4,1068748.68,996105.73,43825.17,28817.78,conventional,2016,Los Angeles,California,West,False,10,16
2016-10-16,1.85,56666.92,8637.11,27140.31,0.0,20889.5,20720.21,169.29,0.0,organic,2016,Los Angeles,California,West,False,10,16
2016-10-16,1.61,330213.06,102990.47,180666.02,2661.47,43895.1,41539.17,1035.65,1320.28,conventional,2016,Sacramento,California,West,False,10,16
2016-10-16,2.13,4315.59,1299.88,2582.51,0.0,433.2,433.2,0.0,0.0,organic,2016,Sacramento,California,West,False,10,16
2016-10-16,1.27,443367.98,133020.51,139616.39,14087.91,156643.17,137002.06,16987.77,2653.34,conventional,2016,San Diego,California,West,False,10,16
2016-10-16,2.28,11256.86,1073.78,9006.32,0.0,1176.76,1176.76,0.0,0.0,organic,2016,San Diego,California,West,False,10,16
2016-10-16,1.99,590535.06,141221.01,362859.22,7787.57,78667.26,74349.15,3259.5,1058.61,conventional,2016,San Francisco,California,West,False,10,16
2016-10-16,2.34,9048.18,696.18,5316.66,0.0,3035.34,3035.34,0.0,0.0,organic,2016,San Francisco,California,West,False,10,16
2016-10-23,1.23,2133563.24,768315.72,427296.47,44807.45,893143.6,840269.44,32386.79,20487.37,conventional,2016,Los Angeles,California,West,False,10,23
2016-10-23,2.44,35647.66,5614.53,22373.4,0.0,7659.73,7620.35,39.38,0.0,organic,2016,Los Angeles,California,West,False,10,23
2016-10-23,1.59,253163.64,82312.9,127356.96,1930.47,41563.31,36824.0,2029.31,2710.0,conventional,2016,Sacramento,California,West,False,10,23
2016-10-23,2.23,5525.46,1044.35,3807.61,5.34,668.16,668.16,0.0,0.0,organic,2016,Sacramento,California,West,False,10,23
2016-10-23,1.32,366026.91,127391.58,119290.35,13215.77,106129.21,91095.15,13109.95,1924.11,conventional,2016,San Diego,California,West,False,10,23
2016-10-23,2.73,8533.85,653.46,6987.25,0.0,893.14,893.14,0.0,0.0,organic,2016,San Diego,California,West,False,10,23
2016-10-23,1.87,411873.66,133676.77,178795.94,4817.03,94583.92,89533.1,2966.65,2084.17,conventional,2016,San Francisco,California,West,False,10,23
2016-10-23,2.93,11252.48,522.51,7911.64,0.0,2818.33,2818.33,0.0,0.0,organic,2016,San Francisco,California,West,False,10,23
2016-10-30,1.48,1499286.88,533137.32,383974.46,59596.59,522578.51,487013.41,16418.82,19146.28,conventional,2016,Los Angeles,California,West,False,10,30
2016-10-30,2.1,48849.52,9327.57,19918.58,1.57,19601.8,11425.53,8176.27,0.0,organic,2016,Los Angeles,California,West,False,10,30
2016-10-30,1.79,238699.3,97713.53,118831.23,1177.31,20977.23,20196.46,435.77,345.0,conventional,2016,Sacramento,California,West,False,10,30
2016-10-30,2.44,5676.57,1550.22,3615.86,0.0,510.49,510.49,0.0,0.0,organic,2016,Sacramento,California,West,False,10,30
2016-10-30,1.65,270941.97,88975.06,119080.04,14742.36,48144.51,41712.24,6337.0,95.27,conventional,2016,San Diego,California,West,False,10,30
2016-10-30,2.74,8933.54,1854.17,6533.7,0.0,545.67,545.67,0.0,0.0,organic,2016,San Diego,California,West,False,10,30
2016-10-30,2.2,477937.8,130025.36,285048.2,3399.09,59465.15,57223.44,269.21,1972.5,conventional,2016,San Francisco,California,West,False,10,30
2016-10-30,3.25,16700.94,2325.93,11142.85,0.0,3232.16,3232.16,0.0,0.0,organic,2016,San Francisco,California,West,False,10,30
2016-11-06,1.52,1595013.07,543331.54,423351.91,77064.64,551264.98,497726.49,26542.63,26995.86,conventional,2016,Los Angeles,California,West,False,11,6
2016-11-06,1.94,64388.86,9018.29,23288.44,0.0,32082.13,21367.19,10714.94,0.0,organic,2016,Los Angeles,California,West,False,11,6
2016-11-06,1.78,266345.33,93518.61,137695.34,1450.27,33681.11,33675.22,5.89,0.0,conventional,2016,Sacramento,California,West,False,11,6
2016-11-06,2.82,5372.3,1769.57,3105.69,0.0,497.04,493.71,3.33,0.0,organic,2016,Sacramento,California,West,False,11,6
2016-11-06,1.68,292299.52,89364.77,128356.68,18569.63,56008.44,46336.06,8804.32,868.06,conventional,2016,San Diego,California,West,False,11,6
2016-11-06,2.51,11300.17,1168.91,7700.03,0.0,2431.23,497.84,1933.39,0.0,organic,2016,San Diego,California,West,False,11,6
2016-11-06,2.07,492504.81,109080.72,304926.27,3840.19,74657.63,74025.26,103.2,529.17,conventional,2016,San Francisco,California,West,False,11,6
2016-11-06,3.12,19043.8,5898.49,10039.34,0.0,3105.97,3079.3,26.67,0.0,organic,2016,San Francisco,California,West,False,11,6
2016-11-13,1.29,1913492.61,696410.88,436388.61,71033.43,709659.69,639521.18,44270.7,25867.81,conventional,2016,Los Angeles,California,West,False,11,13
2016-11-13,1.7,66733.93,8552.62,21195.25,7.84,36978.22,29706.65,7271.57,0.0,organic,2016,Los Angeles,California,West,False,11,13
2016-11-13,1.62,277735.11,93242.35,144958.18,1255.02,38279.56,38273.66,5.9,0.0,conventional,2016,Sacramento,California,West,False,11,13
2016-11-13,2.65,6026.15,1981.78,3036.85,0.0,1007.52,998.68,8.84,0.0,organic,2016,Sacramento,California,West,False,11,13
2016-11-13,1.37,353828.79,120524.26,126173.1,18445.16,88686.27,74992.87,13258.4,435.0,conventional,2016,San Diego,California,West,False,11,13
2016-11-13,2.1,10261.69,914.13,6460.16,0.0,2887.4,830.0,2057.4,0.0,organic,2016,San Diego,California,West,False,11,13
2016-11-13,1.94,506543.8,118820.99,308678.33,3208.3,75836.18,74569.34,976.56,290.28,conventional,2016,San Francisco,California,West,False,11,13
2016-11-13,2.99,18930.4,6204.65,9341.41,0.0,3384.34,3337.67,46.67,0.0,organic,2016,San Francisco,California,West,False,11,13
2016-11-20,1.1,2272023.15,880344.33,456709.37,60511.55,874457.9,808238.28,43041.56,23178.06,conventional,2016,Los Angeles,California,West,False,11,20
2016-11-20,1.67,60249.61,6503.09,18671.5,9.41,35065.61,30815.31,4250.3,0.0,organic,2016,Los Angeles,California,West,False,11,20
2016-11-20,1.53,289773.71,94610.3,151992.19,1201.7,41969.52,41822.75,141.77,5.0,conventional,2016,Sacramento,California,West,False,11,20
2016-11-20,2.54,5413.97,1621.47,2602.34,2.66,1187.5,1128.05,59.45,0.0,organic,2016,Sacramento,California,West,False,11,20
